Study,Trt,Cow,Xvar,FCM
52,B,34,-0.4750251673418268,43.4
52,B,35,-0.4750251673418268,38.68
52,B,36,-0.4750251673418268,45.36
52,B,37,-0.4750251673418268,45.96
52,B,38,-0.4750251673418268,35.67
52,B,39,-0.4750251673418268,39.96
52,B,40,-0.4750251673418268,45.54
52,B,41,-0.4750251673418268,49.63
52,B,42,-0.4750251673418268,45.18
52,B,43,-0.4750251673418268,43.21
52,B,44,-0.4750251673418268,41.56
52,B,45,-0.4750251673418268,37.8
52,B,46,-0.4750251673418268,40.7
52,B,47,-0.4750251673418268,33.15
52,B,48,-0.4750251673418268,39.29
52,B,49,-0.4750251673418268,44.14
52,B,50,-0.4750251673418268,41.84
52,B,51,-0.4750251673418268,44.09
52,B,52,-0.4750251673418268,46.96
52,B,53,-0.4750251673418268,40.66
52,B,54,-0.4750251673418268,46.51
52,B,55,-0.4750251673418268,48.29
52,B,56,-0.4750251673418268,44.06
52,B,57,-0.4750251673418268,41.87
52,B,58,-0.4750251673418268,38.57
52,B,59,-0.4750251673418268,42.3
52,B,60,-0.4750251673418268,40.57
53,A,1,1.2512253009950272,46.19
53,A,2,1.2512253009950272,45.34
53,A,3,1.2512253009950272,44.03
53,A,4,1.2512253009950272,42.47
53,A,5,1.2512253009950272,48.63
53,A,6,1.2512253009950272,37.29
53,A,7,1.2512253009950272,48.99
53,A,8,1.2512253009950272,52.91
53,A,9,1.2512253009950272,42.5
53,A,10,1.2512253009950272,43.89
53,A,11,1.2512253009950272,45.85
53,A,12,1.2512253009950272,38.36
53,A,13,1.2512253009950272,39.62
53,A,14,1.2512253009950272,42.39
53,A,15,1.2512253009950272,52.9
53,A,16,1.2512253009950272,41.1
53,A,17,1.2512253009950272,38.81
53,A,18,1.2512253009950272,43.62
53,B,19,-1.3144198416870394,31.47
53,B,20,-1.3144198416870394,38.08
53,B,21,-1.3144198416870394,42.32
53,B,22,-1.3144198416870394,43.24
53,B,23,-1.3144198416870394,35.45
53,B,24,-1.3144198416870394,47.8
53,B,25,-1.3144198416870394,47.69
53,B,26,-1.3144198416870394,39.87
53,B,27,-1.3144198416870394,44.34
53,B,28,-1.3144198416870394,41.3
53,B,29,-1.3144198416870394,43.89
53,B,30,-1.3144198416870394,34.05
53,B,31,-1.3144198416870394,44.49
53,B,32,-1.3144198416870394,40.09
53,B,33,-1.3144198416870394,38.53
53,B,34,-1.3144198416870394,50.36
53,B,35,-1.3144198416870394,39.01
53,B,36,-1.3144198416870394,32.66
54,A,1,1.2844801935100665,43.83
54,A,2,1.2844801935100665,42.04
54,A,3,1.2844801935100665,45.37
54,A,4,1.2844801935100665,35.06
54,A,5,1.2844801935100665,37.15
54,A,6,1.2844801935100665,45.05
54,A,7,1.2844801935100665,34.71
54,A,8,1.2844801935100665,38.37
54,A,9,1.2844801935100665,38.04
54,A,10,1.2844801935100665,42.06
54,A,11,1.2844801935100665,40.89
54,A,12,1.2844801935100665,47.52
54,A,13,1.2844801935100665,34.93
54,A,14,1.2844801935100665,38.07
54,A,15,1.2844801935100665,45.12
54,A,16,1.2844801935100665,40.03
54,A,17,1.2844801935100665,32.46
54,A,18,1.2844801935100665,39.35
54,A,19,1.2844801935100665,44.64
54,A,20,1.2844801935100665,38.57
54,A,21,1.2844801935100665,43.69
54,A,22,1.2844801935100665,43.28
54,B,23,-1.7117900583452021,38.98
54,B,24,-1.7117900583452021,43.29
54,B,25,-1.7117900583452021,33.28
54,B,26,-1.7117900583452021,32.6
54,B,27,-1.7117900583452021,32.32
54,B,28,-1.7117900583452021,32.6
54,B,29,-1.7117900583452021,38.64
54,B,30,-1.7117900583452021,33.92
54,B,31,-1.7117900583452021,30.14
54,B,32,-1.7117900583452021,40.69
54,B,33,-1.7117900583452021,36.12
54,B,34,-1.7117900583452021,35.68
54,B,35,-1.7117900583452021,25.82
54,B,36,-1.7117900583452021,34.56
54,B,37,-1.7117900583452021,35.87
54,B,38,-1.7117900583452021,41.98
54,B,39,-1.7117900583452021,32.13
54,B,40,-1.7117900583452021,33.26
54,B,41,-1.7117900583452021,32.37
54,B,42,-1.7117900583452021,38.58
54,B,43,-1.7117900583452021,41.85
54,B,44,-1.7117900583452021,35.43
55,A,1,0.43251357561982645,38.82
55,A,2,0.43251357561982645,46.8
55,A,3,0.43251357561982645,37.61
55,A,4,0.43251357561982645,41.64
55,A,5,0.43251357561982645,41.71
55,A,6,0.43251357561982645,38.62
55,A,7,0.43251357561982645,43.28
55,A,8,0.43251357561982645,29.84
55,A,9,0.43251357561982645,33.08
55,A,10,0.43251357561982645,37.68
55,A,11,0.43251357561982645,39.95
55,A,12,0.43251357561982645,39.04
55,A,13,0.43251357561982645,35.13
55,A,14,0.43251357561982645,48.47
55,A,15,0.43251357561982645,33.71
55,A,16,0.43251357561982645,38.71
55,A,17,0.43251357561982645,36.15
55,A,18,0.43251357561982645,35.19
55,A,19,0.43251357561982645,34.03
55,A,20,0.43251357561982645,49.06
55,A,21,0.43251357561982645,35.73
55,A,22,0.43251357561982645,43.52
55,B,23,0.4877477639667474,36.14
55,B,24,0.4877477639667474,35.15
55,B,25,0.4877477639667474,46.75
55,B,26,0.4877477639667474,37.85
55,B,27,0.4877477639667474,47.15
55,B,28,0.4877477639667474,45.06
55,B,29,0.4877477639667474,43.28
55,B,30,0.4877477639667474,39.44
55,B,31,0.4877477639667474,31.74
55,B,32,0.4877477639667474,47.13
55,B,33,0.4877477639667474,39.03
55,B,34,0.4877477639667474,31.02
55,B,35,0.4877477639667474,43.93
55,B,36,0.4877477639667474,43.91
55,B,37,0.4877477639667474,50.52
55,B,38,0.4877477639667474,36.93
55,B,39,0.4877477639667474,37.01
55,B,40,0.4877477639667474,38.48
55,B,41,0.4877477639667474,48.24
55,B,42,0.4877477639667474,38.87
55,B,43,0.4877477639667474,35.89
55,B,44,0.4877477639667474,43.92
56,A,1,1.9156082177458467,44.77
56,A,2,1.9156082177458467,52.83
56,A,3,1.9156082177458467,44.57
56,A,4,1.9156082177458467,41.75
56,A,5,1.9156082177458467,40.26
56,A,6,1.9156082177458467,52.58
56,A,7,1.9156082177458467,52.78
56,A,8,1.9156082177458467,49.8
56,A,9,1.9156082177458467,47.83
56,A,10,1.9156082177458467,51.52
56,A,11,1.9156082177458467,49.7
56,A,12,1.9156082177458467,52.33
56,A,13,1.9156082177458467,49.89
56,A,14,1.9156082177458467,46.76
56,A,15,1.9156082177458467,42.24
56,A,16,1.9156082177458467,51.94
56,A,17,1.9156082177458467,42.57
56,A,18,1.9156082177458467,46.58
56,A,19,1.9156082177458467,49.58
56,A,20,1.9156082177458467,54.05
56,A,21,1.9156082177458467,45.37
56,A,22,1.9156082177458467,45.38
56,B,23,-0.7936835706332784,42.34
56,B,24,-0.7936835706332784,42.85
56,B,25,-0.7936835706332784,50.15
56,B,26,-0.7936835706332784,47.83
56,B,27,-0.7936835706332784,34.15
56,B,28,-0.7936835706332784,45.39
56,B,29,-0.7936835706332784,46.2
56,B,30,-0.7936835706332784,42.16
56,B,31,-0.7936835706332784,45.13
56,B,32,-0.7936835706332784,41.51
56,B,33,-0.7936835706332784,38.8
56,B,34,-0.7936835706332784,41.71
56,B,35,-0.7936835706332784,42.7
56,B,36,-0.7936835706332784,38.44
56,B,37,-0.7936835706332784,46.72
56,B,38,-0.7936835706332784,38.02
56,B,39,-0.7936835706332784,35.01
56,B,40,-0.7936835706332784,43.61
56,B,41,-0.7936835706332784,44.59
56,B,42,-0.7936835706332784,39.38
56,B,43,-0.7936835706332784,49.01
56,B,44,-0.7936835706332784,48.7
57,A,1,-0.08224647032180472,45.86
57,A,2,-0.08224647032180472,44.2
57,A,3,-0.08224647032180472,39.74
57,A,4,-0.08224647032180472,40.24
57,A,5,-0.08224647032180472,48.97
57,A,6,-0.08224647032180472,42.69
57,A,7,-0.08224647032180472,39.36
57,A,8,-0.08224647032180472,47.82
57,A,9,-0.08224647032180472,45.64
57,A,10,-0.08224647032180472,46.82
57,A,11,-0.08224647032180472,40.53
57,A,12,-0.08224647032180472,36.61
57,A,13,-0.08224647032180472,41.14
57,A,14,-0.08224647032180472,42.68
57,A,15,-0.08224647032180472,39.09
57,A,16,-0.08224647032180472,42.05
57,A,17,-0.08224647032180472,40.83
57,A,18,-0.08224647032180472,40.78
57,A,19,-0.08224647032180472,41.82
57,A,20,-0.08224647032180472,43.33
57,B,21,1.703406728260289,44.42
57,B,22,1.703406728260289,40.2
57,B,23,1.703406728260289,44.99
57,B,24,1.703406728260289,43.62
57,B,25,1.703406728260289,46.74
57,B,26,1.703406728260289,40.76
57,B,27,1.703406728260289,30.11
57,B,28,1.703406728260289,43.32
57,B,29,1.703406728260289,48.49
57,B,30,1.703406728260289,43.05
57,B,31,1.703406728260289,47.18
57,B,32,1.703406728260289,48.82
57,B,33,1.703406728260289,44.01
57,B,34,1.703406728260289,50.06
57,B,35,1.703406728260289,39.62
57,B,36,1.703406728260289,44.12
57,B,37,1.703406728260289,45.28
57,B,38,1.703406728260289,45.1
57,B,39,1.703406728260289,45.99
57,B,40,1.703406728260289,38.89
58,A,1,1.4651832938486826,37.45
58,A,2,1.4651832938486826,42.24
58,A,3,1.4651832938486826,43.92
58,A,4,1.4651832938486826,36.39
58,A,5,1.4651832938486826,49.03
58,A,6,1.4651832938486826,43.75
58,A,7,1.4651832938486826,38.07
58,A,8,1.4651832938486826,46.51
58,A,9,1.4651832938486826,47.46
58,A,10,1.4651832938486826,45.78
58,A,11,1.4651832938486826,42.64
58,A,12,1.4651832938486826,47.58
58,A,13,1.4651832938486826,40.14
58,A,14,1.4651832938486826,44.17
58,A,15,1.4651832938486826,49.13
58,A,16,1.4651832938486826,52.26
58,A,17,1.4651832938486826,41.1
58,A,18,1.4651832938486826,39.69
58,A,19,1.4651832938486826,44.7
58,A,20,1.4651832938486826,43.66
58,A,21,1.4651832938486826,49.4
58,A,22,1.4651832938486826,45.22
58,A,23,1.4651832938486826,47.03
58,A,24,1.4651832938486826,38.61
58,A,25,1.4651832938486826,51.1
58,A,26,1.4651832938486826,41.75
58,A,27,1.4651832938486826,34.09
58,A,28,1.4651832938486826,37.46
58,A,29,1.4651832938486826,40.56
58,A,30,1.4651832938486826,42.93
58,A,31,1.4651832938486826,47.93
58,A,32,1.4651832938486826,52.08
58,A,33,1.4651832938486826,40.56
58,A,34,1.4651832938486826,45.26
58,A,35,1.4651832938486826,37
58,A,36,1.4651832938486826,44.5
58,B,37,1.5456300438320731,42.85
58,B,38,1.5456300438320731,44.41
58,B,39,1.5456300438320731,32.45
58,B,40,1.5456300438320731,46.27
58,B,41,1.5456300438320731,46.98
58,B,42,1.5456300438320731,29.71
58,B,43,1.5456300438320731,37.53
58,B,44,1.5456300438320731,44.08
58,B,45,1.5456300438320731,38.36
58,B,46,1.5456300438320731,47.11
58,B,47,1.5456300438320731,37.01
58,B,48,1.5456300438320731,45.78
58,B,49,1.5456300438320731,44.29
58,B,50,1.5456300438320731,48.02
58,B,51,1.5456300438320731,38.73
58,B,52,1.5456300438320731,39.52
58,B,53,1.5456300438320731,34.71
58,B,54,1.5456300438320731,40.5
58,B,55,1.5456300438320731,42.09
58,B,56,1.5456300438320731,42.85
58,B,57,1.5456300438320731,41.78
58,B,58,1.5456300438320731,37.26
58,B,59,1.5456300438320731,35.05
58,B,60,1.5456300438320731,38.69
58,B,61,1.5456300438320731,38.27
58,B,62,1.5456300438320731,47.23
58,B,63,1.5456300438320731,46.3
58,B,64,1.5456300438320731,42.23
58,B,65,1.5456300438320731,38.56
58,B,66,1.5456300438320731,42.73
58,B,67,1.5456300438320731,41.21
58,B,68,1.5456300438320731,44.52
58,B,69,1.5456300438320731,39.72
58,B,70,1.5456300438320731,40.74
58,B,71,1.5456300438320731,36.85
58,B,72,1.5456300438320731,44.02
59,A,1,-0.3448224258450322,38.95
59,A,2,-0.3448224258450322,49.18
59,A,3,-0.3448224258450322,44.16
59,A,4,-0.3448224258450322,45.16
59,A,5,-0.3448224258450322,44.92
59,A,6,-0.3448224258450322,35
59,A,7,-0.3448224258450322,46.08
59,A,8,-0.3448224258450322,49.41
59,A,9,-0.3448224258450322,41.69
59,A,10,-0.3448224258450322,33.18
59,A,11,-0.3448224258450322,40.6
59,A,12,-0.3448224258450322,50.2
59,A,13,-0.3448224258450322,42.5
59,A,14,-0.3448224258450322,39.74
59,A,15,-0.3448224258450322,41.82
59,A,16,-0.3448224258450322,46.54
59,A,17,-0.3448224258450322,30.12
59,A,18,-0.3448224258450322,37.15
59,A,19,-0.3448224258450322,41.58
59,A,20,-0.3448224258450322,37.47
59,A,21,-0.3448224258450322,43.87
59,A,22,-0.3448224258450322,46.78
59,B,23,1.482795653414206,33.57
59,B,24,1.482795653414206,38.24
59,B,25,1.482795653414206,42.25
59,B,26,1.482795653414206,33.09
59,B,27,1.482795653414206,52.06
59,B,28,1.482795653414206,44.58
59,B,29,1.482795653414206,33.43
59,B,30,1.482795653414206,38.61
59,B,31,1.482795653414206,41.15
59,B,32,1.482795653414206,39.57
59,B,33,1.482795653414206,36.96
59,B,34,1.482795653414206,34.22
59,B,35,1.482795653414206,35.39
59,B,36,1.482795653414206,30.42
59,B,37,1.482795653414206,38.79
59,B,38,1.482795653414206,43.73
59,B,39,1.482795653414206,39.49
59,B,40,1.482795653414206,37.3
59,B,41,1.482795653414206,37.43
59,B,42,1.482795653414206,54.41
59,B,43,1.482795653414206,37.84
59,B,44,1.482795653414206,38.54
60,A,1,0.18314848004452744,49.64
60,A,2,0.18314848004452744,47
60,A,3,0.18314848004452744,44.44
60,A,4,0.18314848004452744,44.95
60,A,5,0.18314848004452744,42.85
60,A,6,0.18314848004452744,47.99
60,A,7,0.18314848004452744,41.17
60,A,8,0.18314848004452744,48.84
60,A,9,0.18314848004452744,40.22
60,A,10,0.18314848004452744,47.06
60,A,11,0.18314848004452744,41.36
60,A,12,0.18314848004452744,41.83
60,A,13,0.18314848004452744,42.4
60,A,14,0.18314848004452744,42.04
60,A,15,0.18314848004452744,42.23
60,A,16,0.18314848004452744,36.16
60,A,17,0.18314848004452744,45.04
60,A,18,0.18314848004452744,41.39
60,A,19,0.18314848004452744,42.71
60,A,20,0.18314848004452744,35.52
60,A,21,0.18314848004452744,48.78
60,A,22,0.18314848004452744,47.81
60,A,23,0.18314848004452744,40.34
60,A,24,0.18314848004452744,33.31
60,B,25,-0.43773851201232256,41.19
60,B,26,-0.43773851201232256,41.32
60,B,27,-0.43773851201232256,42.56
60,B,28,-0.43773851201232256,41.06
60,B,29,-0.43773851201232256,29.68
60,B,30,-0.43773851201232256,44.33
60,B,31,-0.43773851201232256,44.65
60,B,32,-0.43773851201232256,44.61
60,B,33,-0.43773851201232256,48.9
60,B,34,-0.43773851201232256,35.33
60,B,35,-0.43773851201232256,43.48
60,B,36,-0.43773851201232256,41.75
60,B,37,-0.43773851201232256,48.47
60,B,38,-0.43773851201232256,41.95
60,B,39,-0.43773851201232256,31.37
60,B,40,-0.43773851201232256,35.75
60,B,41,-0.43773851201232256,36.23
60,B,42,-0.43773851201232256,38.23
60,B,43,-0.43773851201232256,47.09
60,B,44,-0.43773851201232256,47.71
60,B,45,-0.43773851201232256,34.27
60,B,46,-0.43773851201232256,40.49
60,B,47,-0.43773851201232256,41.07
60,B,48,-0.43773851201232256,43.32
