Study,Trt,Cow,Period,FCM
42,B,14,1,48.91
42,C,14,2,46.51
42,A,14,3,51.36
42,C,15,1,29.25
42,A,15,2,37.07
42,B,15,3,34.84
42,C,16,1,34.74
42,B,16,2,39.01
42,A,16,3,39.19
42,A,17,1,47.19
42,C,17,2,31.81
42,B,17,3,43.86
42,B,18,1,46.12
42,A,18,2,52.44
42,C,18,3,44.12
42,A,19,1,47.56
42,B,19,2,40.35
42,C,19,3,46.6
42,B,20,1,37.11
42,C,20,2,42.11
42,A,20,3,40.67
42,C,21,1,48.33
42,A,21,2,39
42,B,21,3,38.05
42,C,22,1,46.3
42,B,22,2,44.1
42,A,22,3,52.12
42,A,23,1,31.38
42,C,23,2,37.03
42,B,23,3,38.35
42,B,24,1,42.66
42,A,24,2,57.1
42,C,24,3,41.34
42,A,25,1,37.57
42,B,25,2,35.9
42,C,25,3,32.85
42,B,26,1,42.49
42,C,26,2,40.8
42,A,26,3,48.34
42,C,27,1,35.44
42,A,27,2,53.25
42,B,27,3,36.72
42,C,28,1,52.28
42,B,28,2,51.55
42,A,28,3,45.36
42,A,29,1,44.62
42,C,29,2,28.84
42,B,29,3,39.01
42,B,30,1,53.44
42,A,30,2,54.72
42,C,30,3,42.92
43,A,1,1,45.95
43,B,1,2,45.76
43,C,1,3,51.27
43,B,2,1,27.85
43,C,2,2,35.02
43,A,2,3,36.75
43,C,3,1,25.31
43,A,3,2,55.49
43,B,3,3,37.21
43,C,4,1,29.5
43,B,4,2,34.53
43,A,4,3,40.33
43,A,5,1,37.46
43,C,5,2,32.18
43,B,5,3,35.6
43,B,6,1,26.08
43,A,6,2,37.14
43,C,6,3,26.78
43,A,7,1,40.92
43,B,7,2,34.6
43,C,7,3,20.58
43,B,8,1,27.99
43,C,8,2,45.69
43,A,8,3,39.89
43,C,9,1,42.12
43,A,9,2,52.38
43,B,9,3,38.76
43,C,10,1,45.25
43,B,10,2,41.27
43,A,10,3,37.51
43,A,11,1,45.87
43,C,11,2,34.06
43,B,11,3,33.64
43,B,12,1,35.6
43,A,12,2,38.64
43,C,12,3,48.46
43,A,13,1,33.66
43,B,13,2,37.09
43,C,13,3,41.44
43,B,14,1,38.49
43,C,14,2,40.71
43,A,14,3,44.23
43,C,15,1,45.12
43,A,15,2,45.23
43,B,15,3,38.52
43,C,16,1,23.21
43,B,16,2,26.45
43,A,16,3,32.87
43,A,17,1,39.82
43,C,17,2,49.25
43,B,17,3,34.32
43,B,18,1,36.52
43,A,18,2,46.99
43,C,18,3,46.6
43,A,19,1,42.98
43,B,19,2,45.54
43,C,19,3,46.42
43,B,20,1,34.14
43,C,20,2,40.65
43,A,20,3,39.81
43,C,21,1,46.7
43,A,21,2,57.58
43,B,21,3,40.38
43,C,22,1,33.56
43,B,22,2,28.73
43,A,22,3,44.94
43,A,23,1,48.52
43,C,23,2,42.3
43,B,23,3,45.21
43,B,24,1,28.34
43,A,24,2,42.81
43,C,24,3,35.86
44,A,1,1,49.2
44,B,1,2,42.16
44,C,1,3,44.72
44,B,2,1,41.97
44,C,2,2,30.64
44,A,2,3,28.12
44,C,3,1,43.57
44,A,3,2,48.07
44,B,3,3,44.49
44,C,4,1,32.35
44,B,4,2,47.85
44,A,4,3,38.39
44,A,5,1,29.56
44,C,5,2,34.7
44,B,5,3,33.34
44,B,6,1,30.29
44,A,6,2,24.14
44,C,6,3,31.52
44,A,7,1,32.42
44,B,7,2,35.22
44,C,7,3,46.16
44,B,8,1,38.16
44,C,8,2,37.67
44,A,8,3,35.65
44,C,9,1,40.37
44,A,9,2,56.59
44,B,9,3,40.41
44,C,10,1,35.43
44,B,10,2,35.25
44,A,10,3,29.65
44,A,11,1,40.36
44,C,11,2,30.85
44,B,11,3,30.05
44,B,12,1,43.69
44,A,12,2,46.98
44,C,12,3,53.34
44,A,13,1,43.59
44,B,13,2,35.64
44,C,13,3,39.35
44,B,14,1,48.26
44,C,14,2,48.5
44,A,14,3,48.16
44,C,15,1,46.06
44,A,15,2,54.29
44,B,15,3,48.7
44,C,16,1,45.26
44,B,16,2,44.05
44,A,16,3,55.89
44,A,17,1,38
44,C,17,2,45.13
44,B,17,3,49.14
44,B,18,1,45.25
44,A,18,2,48.58
44,C,18,3,50.95
44,A,19,1,41.57
44,B,19,2,41.97
44,C,19,3,43.61
44,B,20,1,40.76
44,C,20,2,46.34
44,A,20,3,34.19
44,C,21,1,43.65
44,A,21,2,43.2
44,B,21,3,50.95
44,C,22,1,48.1
44,B,22,2,52.36
44,A,22,3,45.85
44,A,23,1,43.3
44,C,23,2,40.46
44,B,23,3,36.06
44,B,24,1,47.03
44,A,24,2,53.2
44,C,24,3,44.66
44,A,25,1,23.14
44,B,25,2,29.01
44,C,25,3,29.92
44,B,26,1,45.07
44,C,26,2,39.13
44,A,26,3,30.94
44,C,27,1,43.23
44,A,27,2,55.65
44,B,27,3,51.11
44,C,28,1,55.97
44,B,28,2,37.45
44,A,28,3,30.13
44,A,29,1,42.52
44,C,29,2,41.74
44,B,29,3,41.59
44,B,30,1,42.91
44,A,30,2,31.5
44,C,30,3,38.83
45,A,1,1,49.88
45,B,1,2,44.81
45,C,1,3,38.94
45,B,2,1,26.87
45,C,2,2,33.36
45,A,2,3,36.79
45,C,3,1,40.68
45,A,3,2,49.31
45,B,3,3,46.32
45,C,4,1,38.16
45,B,4,2,29.74
45,A,4,3,49.66
45,A,5,1,52.13
45,C,5,2,47.56
45,B,5,3,52.28
45,B,6,1,43.18
45,A,6,2,47.34
45,C,6,3,48.03
45,A,7,1,60.4
45,B,7,2,45.17
45,C,7,3,46.57
45,B,8,1,43.26
45,C,8,2,37.94
45,A,8,3,49.58
45,C,9,1,32.2
45,A,9,2,41.69
45,B,9,3,33.84
45,C,10,1,42.61
45,B,10,2,37.72
45,A,10,3,40.38
45,A,11,1,43.24
45,C,11,2,43.99
45,B,11,3,42.76
45,B,12,1,41.49
45,A,12,2,31.35
45,C,12,3,33.81
45,A,13,1,33.73
45,B,13,2,34.56
45,C,13,3,42.56
45,B,14,1,37.62
45,C,14,2,37.87
45,A,14,3,25.32
45,C,15,1,46.38
45,A,15,2,43.13
45,B,15,3,31.1
45,C,16,1,43.54
45,B,16,2,44.27
45,A,16,3,41.73
45,A,17,1,39.15
45,C,17,2,37.65
45,B,17,3,36.94
45,B,18,1,42.36
45,A,18,2,49.43
45,C,18,3,35.1
45,A,19,1,41.46
45,B,19,2,41.36
45,C,19,3,32.25
45,B,20,1,33.99
45,C,20,2,39.27
45,A,20,3,34.16
45,C,21,1,40.91
45,A,21,2,43.27
45,B,21,3,49.62
45,C,22,1,38.85
45,B,22,2,34.55
45,A,22,3,29.64
45,A,23,1,39.47
45,C,23,2,25.39
45,B,23,3,35.08
45,B,24,1,56.49
45,A,24,2,40.09
45,C,24,3,36.21
45,A,25,1,44.78
45,B,25,2,45.13
45,C,25,3,23.28
45,B,26,1,33.45
45,C,26,2,42.63
45,A,26,3,41.93
45,C,27,1,37.17
45,A,27,2,46.45
45,B,27,3,45.83
45,C,28,1,37.2
45,B,28,2,29.12
45,A,28,3,36.35
45,A,29,1,37.79
45,C,29,2,39.64
45,B,29,3,38.97
45,B,30,1,44.87
45,A,30,2,38.56
45,C,30,3,38.64
45,A,31,1,48.19
45,B,31,2,43.84
45,C,31,3,44.65
45,B,32,1,46.38
45,C,32,2,41.38
45,A,32,3,45.18
45,C,33,1,40.33
45,A,33,2,46.41
45,B,33,3,25.93
45,C,34,1,34.76
45,B,34,2,36.62
45,A,34,3,41.3
45,A,35,1,31.65
45,C,35,2,40.92
45,B,35,3,37.43
45,B,36,1,32.44
45,A,36,2,36.66
45,C,36,3,31.61
45,A,37,1,26.05
45,B,37,2,31.65
45,C,37,3,27.88
45,B,38,1,24.4
45,C,38,2,27.87
45,A,38,3,36.74
45,C,39,1,27.25
45,A,39,2,26.61
45,B,39,3,21.18
45,C,40,1,33.46
45,B,40,2,37.05
45,A,40,3,38.69
45,A,41,1,41.49
45,C,41,2,41.01
45,B,41,3,32.88
45,B,42,1,51.65
45,A,42,2,56.55
45,C,42,3,40.22
45,A,43,1,58.86
45,B,43,2,45.19
45,C,43,3,36.77
45,B,44,1,29.49
45,C,44,2,31.61
45,A,44,3,34.61
45,C,45,1,34.55
45,A,45,2,43
45,B,45,3,44.8
45,C,46,1,35.69
45,B,46,2,36.44
45,A,46,3,39.07
45,A,47,1,48.16
45,C,47,2,40.49
45,B,47,3,43.09
45,B,48,1,44.45
45,A,48,2,47.23
45,C,48,3,42.14
46,A,1,1,54.6
46,B,1,2,54.84
46,C,1,3,49.36
46,B,2,1,49.83
46,C,2,2,47.29
46,A,2,3,51.68
46,C,3,1,54.32
46,A,3,2,47.82
46,B,3,3,49.51
46,C,4,1,36.83
46,B,4,2,42.66
46,A,4,3,47.14
46,A,5,1,47.65
46,C,5,2,45.72
46,B,5,3,54.87
46,B,6,1,48.2
46,A,6,2,53.79
46,C,6,3,46.16
46,A,7,1,54.05
46,B,7,2,55.86
46,C,7,3,50.33
46,B,8,1,48.77
46,C,8,2,57.82
46,A,8,3,42.13
46,C,9,1,56.52
46,A,9,2,40.46
46,B,9,3,41.95
46,C,10,1,55.51
46,B,10,2,60.28
46,A,10,3,49.54
46,A,11,1,56.2
46,C,11,2,48.23
46,B,11,3,53.68
46,B,12,1,37.09
46,A,12,2,46.4
46,C,12,3,43.21
46,A,13,1,48.48
46,B,13,2,45.03
46,C,13,3,43.77
46,B,14,1,47.35
46,C,14,2,45.68
46,A,14,3,41.85
46,C,15,1,50.78
46,A,15,2,58.21
46,B,15,3,48.27
46,C,16,1,44.59
46,B,16,2,51.16
46,A,16,3,52.39
46,A,17,1,56.36
46,C,17,2,45.46
46,B,17,3,51.07
46,B,18,1,57.52
46,A,18,2,58
46,C,18,3,58.34
47,A,1,1,37.32
47,B,1,2,36.37
47,C,1,3,36.44
47,B,2,1,35.92
47,C,2,2,37.81
47,A,2,3,32.87
47,C,3,1,37.17
47,A,3,2,46.89
47,B,3,3,41.39
47,C,4,1,41.72
47,B,4,2,55.21
47,A,4,3,48.92
47,A,5,1,48.77
47,C,5,2,44.63
47,B,5,3,51.44
47,B,6,1,51.29
47,A,6,2,46.17
47,C,6,3,51.05
47,A,7,1,41.49
47,B,7,2,51.19
47,C,7,3,47.66
47,B,8,1,44.18
47,C,8,2,36.95
47,A,8,3,47.32
47,C,9,1,38.48
47,A,9,2,41.92
47,B,9,3,46.22
47,C,10,1,51.92
47,B,10,2,60.02
47,A,10,3,51.02
47,A,11,1,41.13
47,C,11,2,37.06
47,B,11,3,34.1
47,B,12,1,46.86
47,A,12,2,54.3
47,C,12,3,36.89
47,A,13,1,32.94
47,B,13,2,51.65
47,C,13,3,46.82
47,B,14,1,39.17
47,C,14,2,38.32
47,A,14,3,38.38
47,C,15,1,37.86
47,A,15,2,47.92
47,B,15,3,42.73
47,C,16,1,29.16
47,B,16,2,38.03
47,A,16,3,36.71
47,A,17,1,34.27
47,C,17,2,39.49
47,B,17,3,45.29
47,B,18,1,52.13
47,A,18,2,33.93
47,C,18,3,45.61
47,A,19,1,36.28
47,B,19,2,47.24
47,C,19,3,33.56
47,B,20,1,35.2
47,C,20,2,32.94
47,A,20,3,32.37
47,C,21,1,42.9
47,A,21,2,49.59
47,B,21,3,53.95
47,C,22,1,41.14
47,B,22,2,54.65
47,A,22,3,55.09
47,A,23,1,43.43
47,C,23,2,29.91
47,B,23,3,33.26
47,B,24,1,34.42
47,A,24,2,42.14
47,C,24,3,42.42
47,A,25,1,27.08
47,B,25,2,45.74
47,C,25,3,43.03
47,B,26,1,57.23
47,C,26,2,43.2
47,A,26,3,39
47,C,27,1,32.31
47,A,27,2,33.65
47,B,27,3,47.1
47,C,28,1,43.34
47,B,28,2,37.3
47,A,28,3,46.76
47,A,29,1,42.24
47,C,29,2,37.79
47,B,29,3,49.2
47,B,30,1,47.25
47,A,30,2,53.27
47,C,30,3,48.88
47,A,31,1,50.48
47,B,31,2,42.84
47,C,31,3,50.77
47,B,32,1,37.09
47,C,32,2,44.07
47,A,32,3,51.94
47,C,33,1,36.34
47,A,33,2,32.38
47,B,33,3,43.89
47,C,34,1,38.78
47,B,34,2,42.83
47,A,34,3,40.73
47,A,35,1,39.33
47,C,35,2,39.17
47,B,35,3,47.12
47,B,36,1,50.5
47,A,36,2,34.28
47,C,36,3,49.81
47,A,37,1,40.01
47,B,37,2,45.58
47,C,37,3,34.57
47,B,38,1,32.05
47,C,38,2,36.13
47,A,38,3,37.19
47,C,39,1,46.98
47,A,39,2,43.46
47,B,39,3,51.79
47,C,40,1,50.02
47,B,40,2,44.03
47,A,40,3,46.84
47,A,41,1,41.06
47,C,41,2,34.39
47,B,41,3,48.69
47,B,42,1,48.25
47,A,42,2,43.88
47,C,42,3,43.33
48,A,1,1,47.48
48,B,1,2,30.47
48,C,1,3,36.71
48,B,2,1,39.38
48,C,2,2,51.13
48,A,2,3,48.6
48,C,3,1,35.28
48,A,3,2,41.11
48,B,3,3,32.83
48,C,4,1,44.02
48,B,4,2,41.26
48,A,4,3,50.41
48,A,5,1,45.79
48,C,5,2,48.38
48,B,5,3,39.97
48,B,6,1,44.12
48,A,6,2,48.85
48,C,6,3,47.13
48,A,7,1,46.11
48,B,7,2,30.38
48,C,7,3,35.74
48,B,8,1,46.78
48,C,8,2,57.47
48,A,8,3,55.68
48,C,9,1,45.65
48,A,9,2,46.68
48,B,9,3,48.09
48,C,10,1,37.27
48,B,10,2,36.68
48,A,10,3,35.49
48,A,11,1,52.6
48,C,11,2,38.21
48,B,11,3,27.68
48,B,12,1,31.47
48,A,12,2,34.55
48,C,12,3,30.62
48,A,13,1,45.8
48,B,13,2,28.78
48,C,13,3,39.74
48,B,14,1,33.98
48,C,14,2,41.67
48,A,14,3,37.24
48,C,15,1,28.28
48,A,15,2,42.65
48,B,15,3,38.23
48,C,16,1,36.07
48,B,16,2,32.03
48,A,16,3,45.07
48,A,17,1,47.61
48,C,17,2,36.23
48,B,17,3,36.15
48,B,18,1,45.81
48,A,18,2,40.93
48,C,18,3,48.3
48,A,19,1,49.15
48,B,19,2,52.03
48,C,19,3,51.88
48,B,20,1,41.69
48,C,20,2,44.16
48,A,20,3,51.52
48,C,21,1,35.27
48,A,21,2,44.33
48,B,21,3,33.04
48,C,22,1,28.45
48,B,22,2,39.11
48,A,22,3,30.56
48,A,23,1,38.94
48,C,23,2,37.6
48,B,23,3,47.03
48,B,24,1,31.05
48,A,24,2,43.35
48,C,24,3,39.02
48,A,25,1,45.94
48,B,25,2,41.49
48,C,25,3,48.86
48,B,26,1,28.9
48,C,26,2,27.77
48,A,26,3,43.08
48,C,27,1,40.41
48,A,27,2,42.73
48,B,27,3,45.61
48,C,28,1,30.75
48,B,28,2,21.25
48,A,28,3,29.2
48,A,29,1,40.64
48,C,29,2,49.63
48,B,29,3,47.52
48,B,30,1,40.14
48,A,30,2,44.43
48,C,30,3,42.98
49,A,1,1,51.38
49,B,1,2,43.97
49,C,1,3,40.16
49,B,2,1,50.02
49,C,2,2,58.4
49,A,2,3,48.25
49,C,3,1,33.07
49,A,3,2,46.26
49,B,3,3,31.2
49,C,4,1,50.33
49,B,4,2,44.41
49,A,4,3,50.22
49,A,5,1,53.61
49,C,5,2,53.54
49,B,5,3,60.89
49,B,6,1,54.96
49,A,6,2,44.29
49,C,6,3,50.54
49,A,7,1,53.44
49,B,7,2,59.89
49,C,7,3,39.99
49,B,8,1,44.71
49,C,8,2,40.13
49,A,8,3,46.72
49,C,9,1,45.1
49,A,9,2,46.18
49,B,9,3,53.1
49,C,10,1,30.9
49,B,10,2,52.83
49,A,10,3,50.84
49,A,11,1,61.88
49,C,11,2,48.42
49,B,11,3,47.82
49,B,12,1,55.66
49,A,12,2,54.13
49,C,12,3,57.04
49,A,13,1,49.64
49,B,13,2,45.49
49,C,13,3,37.49
49,B,14,1,42.01
49,C,14,2,31.68
49,A,14,3,46.26
49,C,15,1,31.12
49,A,15,2,54.25
49,B,15,3,47.53
49,C,16,1,46.29
49,B,16,2,54.01
49,A,16,3,43.99
49,A,17,1,45.48
49,C,17,2,41.07
49,B,17,3,41.8
49,B,18,1,41.82
49,A,18,2,44.15
49,C,18,3,35.01
49,A,19,1,49.28
49,B,19,2,50.35
49,C,19,3,47.82
49,B,20,1,46.54
49,C,20,2,39.36
49,A,20,3,54.48
49,C,21,1,47.67
49,A,21,2,45.98
49,B,21,3,40.3
49,C,22,1,51.49
49,B,22,2,55.03
49,A,22,3,59.03
49,A,23,1,33.37
49,C,23,2,20.31
49,B,23,3,28.66
49,B,24,1,54.21
49,A,24,2,47.7
49,C,24,3,39.1
49,A,25,1,36.63
49,B,25,2,41.13
49,C,25,3,26.08
49,B,26,1,56.64
49,C,26,2,35.6
49,A,26,3,52.67
49,C,27,1,30.47
49,A,27,2,50.37
49,B,27,3,52.74
49,C,28,1,40.19
49,B,28,2,56.66
49,A,28,3,54.25
49,A,29,1,37.61
49,C,29,2,33.87
49,B,29,3,36.53
49,B,30,1,51.63
49,A,30,2,59.98
49,C,30,3,45.13
49,A,31,1,49.39
49,B,31,2,47.57
49,C,31,3,35.68
49,B,32,1,53.85
49,C,32,2,42.85
49,A,32,3,51.39
49,C,33,1,45.81
49,A,33,2,49.35
49,B,33,3,50
49,C,34,1,31.63
49,B,34,2,53.53
49,A,34,3,46.21
49,A,35,1,41.43
49,C,35,2,28.38
49,B,35,3,33.68
49,B,36,1,47.97
49,A,36,2,36.33
49,C,36,3,20.28
50,A,1,1,44.23
50,B,1,2,32.79
50,C,1,3,42.84
50,B,2,1,31.37
50,C,2,2,25.9
50,A,2,3,42.17
50,C,3,1,39.22
50,A,3,2,38.72
50,B,3,3,32.95
50,C,4,1,37.53
50,B,4,2,38.66
50,A,4,3,41.9
50,A,5,1,46.59
50,C,5,2,40.38
50,B,5,3,46.42
50,B,6,1,35
50,A,6,2,30.17
50,C,6,3,29.02
50,A,7,1,49.42
50,B,7,2,38.72
50,C,7,3,51.44
50,B,8,1,26.99
50,C,8,2,39.27
50,A,8,3,38.16
50,C,9,1,44.63
50,A,9,2,50.01
50,B,9,3,48.17
50,C,10,1,24.57
50,B,10,2,34.3
50,A,10,3,46.02
50,A,11,1,55.26
50,C,11,2,49.04
50,B,11,3,46.12
50,B,12,1,29.19
50,A,12,2,33.19
50,C,12,3,19.97
50,A,13,1,34.63
50,B,13,2,39.81
50,C,13,3,36.81
50,B,14,1,34.51
50,C,14,2,33.38
50,A,14,3,45.96
50,C,15,1,29.15
50,A,15,2,40.05
50,B,15,3,31.39
50,C,16,1,31.15
50,B,16,2,29.1
50,A,16,3,39.55
50,A,17,1,44.05
50,C,17,2,36.85
50,B,17,3,40.08
50,B,18,1,26.45
50,A,18,2,33.48
50,C,18,3,34.09
50,A,19,1,44.48
50,B,19,2,32.06
50,C,19,3,36.4
50,B,20,1,33.57
50,C,20,2,37.51
50,A,20,3,33.78
50,C,21,1,38.24
50,A,21,2,46.66
50,B,21,3,42.91
50,C,22,1,33.77
50,B,22,2,30.48
50,A,22,3,27.5
50,A,23,1,33.67
50,C,23,2,32.83
50,B,23,3,29.94
50,B,24,1,36.16
50,A,24,2,32.78
50,C,24,3,23.67
50,A,25,1,30.55
50,B,25,2,35.37
50,C,25,3,28.45
50,B,26,1,40.34
50,C,26,2,38.77
50,A,26,3,32.71
50,C,27,1,38.45
50,A,27,2,34.51
50,B,27,3,34.43
50,C,28,1,35.65
50,B,28,2,33.04
50,A,28,3,38.76
50,A,29,1,47.8
50,C,29,2,41.16
50,B,29,3,40.98
50,B,30,1,31.28
50,A,30,2,34.66
50,C,30,3,29.29
50,A,31,1,36.35
50,B,31,2,28.39
50,C,31,3,20.92
50,B,32,1,45.07
50,C,32,2,33.94
50,A,32,3,41.95
50,C,33,1,36.01
50,A,33,2,40.4
50,B,33,3,36.04
50,C,34,1,47.1
50,B,34,2,38.06
50,A,34,3,45.35
50,A,35,1,39.05
50,C,35,2,37.36
50,B,35,3,40.07
50,B,36,1,28.23
50,A,36,2,42.9
50,C,36,3,42.47
50,A,37,1,46.76
50,B,37,2,39.94
50,C,37,3,42.07
50,B,38,1,28.6
50,C,38,2,36.78
50,A,38,3,32.38
50,C,39,1,41.66
50,A,39,2,38.62
50,B,39,3,32.48
50,C,40,1,39.52
50,B,40,2,35.23
50,A,40,3,34.44
50,A,41,1,48.12
50,C,41,2,41.26
50,B,41,3,38.44
50,B,42,1,35.98
50,A,42,2,32.45
50,C,42,3,41.2
51,A,1,1,39.89
51,B,1,2,28.09
51,C,1,3,34.93
51,B,2,1,39.7
51,C,2,2,39.24
51,A,2,3,47.27
51,C,3,1,42.5
51,A,3,2,45.1
51,B,3,3,30.52
51,C,4,1,51.44
51,B,4,2,36.96
51,A,4,3,42.55
51,A,5,1,26.15
51,C,5,2,24.57
51,B,5,3,38.38
51,B,6,1,50.99
51,A,6,2,48.72
51,C,6,3,57.85
51,A,7,1,56.68
51,B,7,2,46.58
51,C,7,3,49.17
51,B,8,1,38.07
51,C,8,2,36.61
51,A,8,3,37.26
51,C,9,1,39.95
51,A,9,2,35.4
51,B,9,3,44.32
51,C,10,1,41.88
51,B,10,2,24.9
51,A,10,3,39.95
51,A,11,1,54.47
51,C,11,2,48.49
51,B,11,3,34.07
51,B,12,1,42.56
51,A,12,2,40.91
51,C,12,3,38.97
51,A,13,1,39.49
51,B,13,2,45.39
51,C,13,3,43.39
51,B,14,1,26.32
51,C,14,2,24.17
51,A,14,3,25.59
51,C,15,1,48.04
51,A,15,2,35.05
51,B,15,3,43.5
51,C,16,1,37.36
51,B,16,2,30.47
51,A,16,3,35.1
51,A,17,1,47.03
51,C,17,2,37.15
51,B,17,3,48.94
51,B,18,1,39.23
51,A,18,2,33.96
51,C,18,3,40.38
51,A,19,1,30.72
51,B,19,2,41.79
51,C,19,3,35.65
51,B,20,1,44.23
51,C,20,2,31.69
51,A,20,3,32.15
51,C,21,1,45.67
51,A,21,2,23.67
51,B,21,3,36.58
51,C,22,1,56.45
51,B,22,2,41.26
51,A,22,3,49.54
51,A,23,1,43.4
51,C,23,2,37.44
51,B,23,3,42.39
51,B,24,1,50.69
51,A,24,2,42.78
51,C,24,3,50.01
51,A,25,1,51.4
51,B,25,2,38.96
51,C,25,3,51.06
51,B,26,1,37.89
51,C,26,2,31.89
51,A,26,3,48.37
51,C,27,1,32.24
51,A,27,2,32.35
51,B,27,3,28.9
51,C,28,1,42.29
51,B,28,2,37.9
51,A,28,3,41.45
51,A,29,1,40.03
51,C,29,2,43.27
51,B,29,3,48.52
51,B,30,1,37.17
51,A,30,2,25.79
51,C,30,3,37.12
51,A,31,1,40.52
51,B,31,2,31.8
51,C,31,3,39.8
51,B,32,1,40.94
51,C,32,2,29.75
51,A,32,3,38.83
51,C,33,1,34.22
51,A,33,2,20.46
51,B,33,3,36.1
51,C,34,1,31.31
51,B,34,2,28.36
51,A,34,3,33.58
51,A,35,1,41.57
51,C,35,2,38.7
51,B,35,3,39.89
51,B,36,1,38.59
51,A,36,2,36.69
51,C,36,3,50.59
51,A,37,1,49.35
51,B,37,2,37.83
51,C,37,3,40.16
51,B,38,1,45.68
51,C,38,2,38.87
51,A,38,3,51.42
51,C,39,1,50.65
51,A,39,2,32.31
51,B,39,3,40.39
51,C,40,1,53.6
51,B,40,2,29.42
51,A,40,3,45.11
51,A,41,1,40.4
51,C,41,2,32.34
51,B,41,3,43.56
51,B,42,1,39.85
51,A,42,2,41.74
51,C,42,3,37.77
51,A,43,1,36.64
51,B,43,2,39.19
51,C,43,3,36.94
51,B,44,1,34.65
51,C,44,2,30.44
51,A,44,3,45.66
51,C,45,1,41.61
51,A,45,2,39.44
51,B,45,3,41.35
51,C,46,1,52.51
51,B,46,2,51.25
51,A,46,3,48.23
51,A,47,1,32.46
51,C,47,2,34.69
51,B,47,3,30.09
51,B,48,1,38.98
51,A,48,2,26.6
51,C,48,3,43.62
51,A,49,1,47.51
51,B,49,2,34.87
51,C,49,3,31.85
51,B,50,1,41.69
51,C,50,2,32.66
51,A,50,3,36.08
51,C,51,1,28.05
51,A,51,2,32.1
51,B,51,3,34.87
51,C,52,1,41.66
51,B,52,2,31.71
51,A,52,3,45
51,A,53,1,41.84
51,C,53,2,39.87
51,B,53,3,45.36
51,B,54,1,41.38
51,A,54,2,31.75
51,C,54,3,38.12
52,A,1,1,54.93
52,B,1,2,37.69
52,C,1,3,50.72
52,B,2,1,49.98
52,C,2,2,48.77
52,A,2,3,50.5
52,C,3,1,36.98
52,A,3,2,48.32
52,B,3,3,47.09
52,C,4,1,43.69
52,B,4,2,46.54
52,A,4,3,43.81
52,A,5,1,48.12
52,C,5,2,49.09
52,B,5,3,59.95
52,B,6,1,49.17
52,A,6,2,46.98
52,C,6,3,50.51
52,A,7,1,53.49
52,B,7,2,55.57
52,C,7,3,47.96
52,B,8,1,33.75
52,C,8,2,41.23
52,A,8,3,43.18
52,C,9,1,45.53
52,A,9,2,53.26
52,B,9,3,49.38
52,C,10,1,34.8
52,B,10,2,46.5
52,A,10,3,40.72
52,A,11,1,48.81
52,C,11,2,40.37
52,B,11,3,47.3
52,B,12,1,53.58
52,A,12,2,58.51
52,C,12,3,50.65
52,A,13,1,53.53
52,B,13,2,51.83
52,C,13,3,49.22
52,B,14,1,43.83
52,C,14,2,19.73
52,A,14,3,45.37
52,C,15,1,31.84
52,A,15,2,44.23
52,B,15,3,36.42
52,C,16,1,31.67
52,B,16,2,36.28
52,A,16,3,45.63
52,A,17,1,42.58
52,C,17,2,39.36
52,B,17,3,42.85
52,B,18,1,51.26
52,A,18,2,59.81
52,C,18,3,46.98
53,A,1,1,44.36
53,B,1,2,40.83
53,C,1,3,38.85
53,B,2,1,36.53
53,C,2,2,36.44
53,A,2,3,33.84
53,C,3,1,31.28
53,A,3,2,52.94
53,B,3,3,37.7
53,C,4,1,31.58
53,B,4,2,46.3
53,A,4,3,53.72
53,A,5,1,40.31
53,C,5,2,42.65
53,B,5,3,36.1
53,B,6,1,44.02
53,A,6,2,45.64
53,C,6,3,37.32
53,A,7,1,23.62
53,B,7,2,40.06
53,C,7,3,35.19
53,B,8,1,36.97
53,C,8,2,29.65
53,A,8,3,32.07
53,C,9,1,43.48
53,A,9,2,41.39
53,B,9,3,52.5
53,C,10,1,51.06
53,B,10,2,51.87
53,A,10,3,52.14
53,A,11,1,44.99
53,C,11,2,35.95
53,B,11,3,39.51
53,B,12,1,51.28
53,A,12,2,51.87
53,C,12,3,49.45
53,A,13,1,48.85
53,B,13,2,45.06
53,C,13,3,30.53
53,B,14,1,43.27
53,C,14,2,34.79
53,A,14,3,37.8
53,C,15,1,44.96
53,A,15,2,44.95
53,B,15,3,42.22
53,C,16,1,29.99
53,B,16,2,38.87
53,A,16,3,46.27
53,A,17,1,52.54
53,C,17,2,41.66
53,B,17,3,43.7
53,B,18,1,39.15
53,A,18,2,42.94
53,C,18,3,28.12
54,A,1,1,49.28
54,B,1,2,33.77
54,C,1,3,34.93
54,B,2,1,38.14
54,C,2,2,30.33
54,A,2,3,30.51
54,C,3,1,45.39
54,A,3,2,33.01
54,B,3,3,28.25
54,C,4,1,31.42
54,B,4,2,35.47
54,A,4,3,34.84
54,A,5,1,36.28
54,C,5,2,35.15
54,B,5,3,34.83
54,B,6,1,49.77
54,A,6,2,32.7
54,C,6,3,41.07
54,A,7,1,42.05
54,B,7,2,40.58
54,C,7,3,45.98
54,B,8,1,51.33
54,C,8,2,32.32
54,A,8,3,51.37
54,C,9,1,47.27
54,A,9,2,46.29
54,B,9,3,40.89
54,C,10,1,36.62
54,B,10,2,40.51
54,A,10,3,46.7
54,A,11,1,31.44
54,C,11,2,26.49
54,B,11,3,37.13
54,B,12,1,38.74
54,A,12,2,43.1
